idtransaccion,idcuentaorigen,idcuentadestino,monto,fecha,estadotransaccion
1849,3299,4033,117766.7,2022-07-29,True
1850,1427,4154,365372.37,2024-07-15,False
1851,879,4387,154257.9,2025-10-14,False
1852,4978,3329,78425.91,2026-08-15,False
1853,4143,4405,379084.22,2024-12-06,True
1854,2,4945,662243.23,2026-05-31,False
1855,960,3438,873925.9,2026-10-07,True
1856,1772,4584,122786.62,2022-08-09,False
1857,4927,2368,825692.05,2022-09-09,False
1858,2109,383,823924.51,2023-04-07,True
1859,668,4451,403965.93,2024-11-29,False
1860,3286,2695,52765.03,2026-06-29,True
1861,999,3226,95603.33,2026-05-31,False
1862,433,1985,435237.18,2023-03-09,True
1863,4695,2615,746551.23,2025-12-29,False
1864,2750,4845,557170.08,2026-05-31,False
1865,2089,510,620697.45,2025-07-07,True
1866,2389,2036,480405.03,2023-03-09,False
1867,1533,4572,914409.53,2025-04-15,False
1868,3171,958,435440.65,2025-06-29,True
1869,578,2774,89026.8,2025-03-10,True
1870,3587,18,939116.66,2026-07-04,True
1871,4694,2001,294102.05,2026-05-31,True
1872,2227,1110,401157.53,2024-03-31,False
1873,842,3406,15345.62,2025-12-26,False
1874,990,1502,186937.08,2026-04-03,False
1875,2113,1480,955550.71,2026-01-16,True
1876,4768,3454,392711.07,2025-01-07,False
1877,2837,4650,853896.34,2024-12-15,False
1878,4769,675,548930.03,2023-01-09,True
1879,3246,2415,0.0,2025-03-24,True
1880,1737,4923,463151.68,2024-07-06,True
1881,3952,1251,810800.91,2023-04-29,False
1882,4059,1027,120808.15,2024-01-02,False
1883,1422,4046,46573.27,2024-10-12,True
1884,3165,854,677884.35,2026-06-11,False
1885,2852,2128,344407.62,2026-05-31,True
1886,1472,3846,748116.04,2023-05-16,False
1887,4032,2766,649786.22,2026-12-18,False
1888,271,4266,10863.44,2024-04-24,True
1889,364,212,504977.19,2025-08-07,True
1890,1037,1759,802116.46,2022-07-02,False
1891,3550,4100,143336.18,2026-10-20,True
1892,433,238,501317.66,2024-01-15,False
1893,2395,447,830988.15,2024-01-18,False
1894,2879,2449,481964.27,2026-05-31,True
1895,3300,228,622833.44,2023-05-08,False
1896,1967,3389,78906.29,2024-04-12,True
1897,4256,1363,919053.74,2026-05-31,True
1898,4274,1670,548791.33,2026-09-26,True
1899,1351,2818,611799.91,2024-02-21,False
1900,1636,4260,656097.86,2023-07-05,True
1901,511,4256,633938.22,2026-05-31,False
1902,296,3273,19325.94,2024-05-11,True
1903,4527,203,0.0,2022-09-24,False
1904,582,1009,526983.02,2023-09-27,False
1905,1721,4631,319722.92,2024-06-24,False
1906,838,1965,432.42,2024-02-16,False
1907,1704,3536,252213.43,2024-11-13,False
1908,1194,4568,879527.05,2026-03-31,False
1909,522,4074,67837.14,2023-11-03,False
1910,1150,1080,410420.58,2026-06-18,True
1911,1227,1866,874827.96,2026-06-03,False
1912,2031,1340,25098.58,2022-10-12,False
1913,59,646,410847.43,2025-10-26,True
1914,274,1815,685458.85,2024-07-05,False
1915,4287,111,361639.74,2024-05-03,False
1916,4161,4284,944709.72,2025-03-30,True
1917,47,928,841146.75,2025-07-19,False
1918,4343,750,321141.02,2026-08-12,False
1919,4084,1774,712500.81,2026-02-23,True
1920,2278,3124,400045.52,2026-09-03,False
1921,3318,941,186002.48,2025-01-14,False
1922,1744,3178,855926.52,2024-08-27,True
1923,2139,171,435523.68,2024-07-16,True
1924,2381,1420,431036.24,2026-10-12,False
1925,3301,2220,686353.36,2025-04-06,True
1926,2249,2656,647504.39,2023-12-31,True
1927,3914,3683,169030.55,2026-09-02,False
1928,4861,4278,366278.64,2023-01-25,False
1929,3577,831,748275.57,2022-11-25,True
1930,209,1115,486798.82,2024-11-05,False
1931,976,4139,0.0,2024-04-24,False
1932,1468,1461,687740.5,2022-11-05,False
1933,1075,3398,83492.54,2025-12-07,False
1934,4439,3320,811140.68,2026-05-31,True
1935,1732,4393,723427.84,2025-01-07,False
1936,1821,3786,63755.95,2022-08-10,True
1937,4377,4025,482026.21,2023-09-28,True
1938,3239,1282,907837.21,2023-12-17,False
1939,4976,3482,624562.82,2025-10-08,False
1940,2005,2386,703827.17,2023-12-08,False
1941,3715,88,815720.37,2022-07-14,True
1942,2096,1459,800286.39,2026-03-20,False
1943,902,2936,813854.83,2026-08-08,False
1944,458,2513,686329.89,2023-09-21,True
1945,2974,3971,0.0,2024-09-07,True
1946,1765,3026,435792.56,2026-09-14,False
1947,3975,2189,537560.9,2023-05-22,False
1948,942,4779,352825.94,2024-04-20,False
1949,473,982,443386.5,2024-08-18,False
1950,836,2213,502824.92,2023-10-31,False
1951,4790,3526,70748.69,2026-03-01,True
1952,586,1294,334504.9,2023-07-31,False
1953,2931,982,911994.12,2023-04-28,False
1954,2144,4417,0.0,2026-05-31,False
1955,2935,2081,487911.56,2025-02-11,True
1956,3928,2048,230482.08,2025-07-20,True
1957,2750,2881,16642.29,2022-08-28,False
1958,802,2313,804390.75,2024-07-18,False
1959,361,2395,963072.13,2025-11-21,True
1960,3067,2203,123401.83,2022-11-15,True
1961,3184,4555,386823.32,2023-04-10,True
1962,715,4540,570677.5,2025-08-09,False
1963,4768,4763,403273.7,2022-10-24,True
1964,3087,3768,421283.55,2025-07-21,False
1965,1923,385,0.0,2023-01-11,False
1966,2442,902,749240.37,2025-09-22,True
1967,1686,4937,172295.29,2026-08-22,False
1968,1807,2330,235957.96,2026-02-25,True
1969,2490,3624,264901.8,2023-09-15,False
1970,4627,836,534599.8,2025-04-25,False
1971,1369,4636,344190.58,2026-08-29,False
1972,2371,755,598291.15,2026-06-22,True
1973,4718,1393,371692.49,2025-02-08,True
1974,1234,457,936124.61,2025-01-11,True
1975,3522,790,0.0,2024-02-25,False
1976,2307,990,991323.17,2026-05-31,False
1977,3413,2977,463363.69,2023-11-28,True
1978,1217,3425,250526.28,2024-01-17,True
1979,3647,1657,336295.81,2023-02-03,False
1980,753,2676,529526.46,2026-05-31,False
1981,561,2842,87561.81,2025-03-08,False
1982,4982,3789,863593.33,2023-04-04,False
1983,4442,3296,268506.12,2024-10-05,True
1984,1404,897,405041.74,2024-02-06,False
1985,191,2075,0.0,2023-10-20,False
1986,3290,1855,324139.4,2026-05-31,False
1987,981,2755,940537.83,2024-08-28,False
1988,323,3686,722888.41,2024-12-13,False
1989,2285,2369,412099.85,2023-08-11,False
1990,3841,3187,89812.05,2023-12-14,False
1991,1330,4158,702388.22,2022-10-11,False
1992,184,1328,717499.47,2025-02-06,False
1993,395,676,227971.89,2025-03-01,False
1994,1805,3897,392149.27,2025-10-20,False
1995,603,2279,479466.18,2025-09-26,True
1996,1742,2077,240350.3,2024-08-25,True
1997,2363,1187,484011.06,2025-04-18,False
1998,477,3163,136463.56,2024-03-03,True
1999,4987,839,872700.85,2026-08-21,False
2000,440,4436,429492.88,2025-08-27,False
2001,3611,4061,9934.91,2025-08-20,False
2002,774,660,245575.19,2022-11-19,True
2003,212,249,358373.24,2024-11-29,False
2004,3778,2899,68720.58,2023-05-06,True
2005,245,2855,925437.78,2025-07-12,True
2006,751,4436,581052.97,2024-12-15,True
2007,3123,3231,400414.06,2026-05-29,False
2008,1976,3105,46858.02,2022-12-03,False
2009,1238,3645,305868.33,2026-04-24,False
2010,1698,3062,0.0,2022-09-28,True
2011,815,1250,284794.55,2026-01-15,False
2012,1498,2047,722459.12,2022-09-24,False
2013,983,2469,217462.17,2024-12-21,True
2014,4482,4368,43473.58,2026-12-08,False
2015,2299,3244,8150.72,2026-09-09,False
2016,4924,2745,961399.19,2026-07-03,False
2017,326,1730,187656.47,2024-02-08,False
2018,3417,2879,270986.33,2026-06-13,False
2019,1569,4464,832914.72,2025-04-19,False
2020,478,3017,479905.14,2024-08-20,True
2021,1094,3491,662406.96,2023-12-07,False
2022,1945,2393,638682.14,2026-01-09,True
2023,2147,1266,87458.19,2025-05-10,False
2024,24,3970,198101.36,2022-12-30,True
2025,3962,56,657521.56,2026-01-28,False
2026,4126,1226,188403.74,2024-08-28,True
2027,2273,448,0.0,2025-12-05,True
2028,4349,4465,290409.55,2025-12-18,False
2029,1129,596,187779.21,2022-09-04,False
2030,816,3172,583431.85,2023-04-11,True
2031,4048,3051,212906.72,2026-02-05,True
2032,4324,2778,0.0,2026-05-31,True
2033,125,4338,284757.83,2022-08-16,False
2034,4299,4873,888314.88,2026-04-20,False
2035,4661,383,562579.85,2025-05-27,False
2036,3634,177,0.0,2025-05-22,True
2037,2171,508,793686.41,2026-05-31,False
2038,2972,3285,70998.04,2025-09-27,False
2039,29,4992,38856.33,2023-08-01,True
2040,2179,2739,155770.68,2026-06-15,False
2041,369,4990,136658.01,2022-08-08,False
2042,4005,1312,350101.35,2026-04-03,False
2043,63,2983,587278.43,2024-05-06,True
2044,1133,1796,157851.6,2026-01-07,False
2045,3282,4160,900145.2,2026-12-19,True
2046,2804,3860,299330.12,2024-10-25,False
2047,317,1585,371832.23,2025-04-08,True
2048,1281,3847,875208.29,2023-05-28,True
2049,2527,1838,265736.05,2022-10-29,False
2050,1538,1094,481389.81,2025-07-02,False
2051,4536,3310,919493.75,2025-01-14,False
2052,2674,1278,991732.23,2025-02-24,False
2053,1623,1748,854773.46,2026-04-15,True
2054,970,1491,429921.08,2025-01-08,False
2055,410,2734,0.0,2026-10-07,False
2056,3447,3982,239499.15,2026-08-11,True
2057,354,213,917629.56,2023-11-02,False
2058,552,3326,565587.09,2026-05-29,True
2059,1036,4651,78948.91,2025-03-18,True
2060,307,2935,771110.57,2026-09-09,True
2061,3163,3698,37210.45,2026-04-24,True
2062,2258,1522,652232.5,2024-12-07,True
2063,2639,539,0.0,2025-04-30,False
2064,4183,2690,301662.61,2025-04-06,True
2065,491,3287,202740.79,2025-03-26,False
2066,1992,1597,276739.12,2024-12-18,False
2067,3666,334,981518.09,2026-07-04,True
2068,2663,4742,203592.12,2023-07-05,False
2069,4795,4125,850681.27,2025-12-22,True
2070,424,4431,0.0,2026-12-22,True
2071,2698,2936,964108.8,2023-04-17,True
2072,639,1657,594404.78,2026-06-01,True
2073,593,2281,533439.9,2024-05-06,False
2074,1779,541,369875.9,2022-07-16,False
2075,3489,4895,502445.0,2025-01-10,True
2076,4040,1710,396004.76,2025-02-12,True
2077,2913,129,466252.39,2025-11-20,True
2078,974,3873,0.0,2026-05-31,True
2079,3273,2159,888299.0,2025-01-18,True
2080,53,859,398002.89,2022-10-19,True
2081,2674,271,79700.98,2024-03-23,False
2082,2574,4378,628824.37,2022-10-26,True
2083,2764,1374,531656.46,2026-06-16,True
2084,3893,3796,539223.6,2025-03-09,False
2085,850,3586,365184.66,2026-05-31,False
2086,1589,4344,226468.56,2024-01-16,False
2087,3440,312,982891.53,2023-11-16,False
2088,110,772,0.0,2026-04-15,True
2089,2677,4472,360780.25,2026-09-17,True
2090,3788,700,130210.82,2026-02-27,True
2091,1036,3636,0.0,2025-04-06,True
2092,1276,2010,785425.56,2022-08-26,False
2093,3140,326,254194.4,2023-04-13,True
2094,2661,3065,945117.2,2022-08-01,True
2095,1798,2922,556829.97,2024-06-25,False
2096,2646,2870,592172.91,2024-06-07,True
2097,2629,3284,269169.18,2022-09-26,True
2098,1145,3679,580286.44,2025-05-22,False
2099,4773,1252,244155.64,2025-02-24,True
2100,3493,3695,272307.65,2023-04-27,False
2101,1103,4606,0.0,2023-07-19,False
2102,2769,2704,531785.35,2025-12-30,False
2103,2443,2132,755745.42,2022-11-18,True
2104,191,3334,817654.59,2026-10-23,True
2105,2688,3553,127633.39,2024-05-12,True
2106,879,2964,835051.61,2026-10-13,False
2107,1817,1848,608227.99,2024-06-24,False
2108,3029,2570,986758.18,2023-05-28,True
2109,4796,1693,779140.72,2026-06-01,False
2110,1895,599,962863.53,2026-01-21,True
2111,4627,3075,68949.99,2023-05-08,True
2112,1746,847,998363.71,2024-09-23,False
2113,3916,4153,836602.12,2026-04-04,True
2114,1317,2599,414799.99,2023-10-20,True
2115,4891,3778,518545.86,2026-03-05,True
2116,638,4070,831008.49,2025-02-15,True
2117,4223,3700,698756.81,2024-06-05,False
2118,2692,4700,482927.01,2025-03-22,False
2119,1679,629,519432.9,2026-12-22,False
2120,4563,1462,929065.55,2024-10-24,False
2121,130,2257,968998.49,2026-07-27,False
2122,255,1262,0.0,2025-01-12,False
2123,4689,776,332839.03,2026-10-05,False
2124,2909,479,517852.45,2025-09-22,False
2125,905,187,877898.03,2025-03-08,True
2126,2027,2339,0.0,2025-05-24,True
2127,165,1554,243625.38,2025-02-02,False
2128,355,2237,797099.23,2024-11-18,False
2129,3290,1016,125077.55,2026-12-03,True
2130,4670,3972,587784.15,2023-12-16,True
2131,3820,3666,2436.27,2024-02-02,False
2132,145,3660,84831.51,2024-12-26,False
2133,2506,3650,637032.98,2023-02-25,True
2134,3633,2689,99418.22,2023-08-04,False
2135,2723,431,587860.76,2023-12-19,True
2136,3749,2333,462407.05,2026-04-20,False
2137,2828,705,574338.04,2024-12-27,False
2138,4709,1872,723562.54,2024-01-16,False
2139,2707,698,223354.65,2026-01-06,True
2140,1393,4123,481558.37,2026-12-14,False
2141,3522,684,796083.4,2023-10-30,False
2142,1745,206,196953.89,2023-10-15,False
2143,147,3720,940818.78,2025-04-18,True
2144,392,2049,661802.15,2022-08-05,True
2145,212,2784,692777.92,2025-05-15,True
2146,661,4555,94677.17,2026-10-16,True
2147,3918,2448,240158.91,2022-10-06,True
2148,1417,808,802808.55,2022-10-04,False
2149,4313,832,996851.88,2024-04-09,False
2150,897,1577,508741.04,2026-08-31,True
2151,3122,4317,502444.75,2023-10-18,True
2152,1999,268,993956.11,2026-12-24,False
2153,1055,2870,545249.87,2023-10-18,False
2154,2821,4327,276647.37,2026-04-02,True
2155,4269,2118,24567.27,2026-12-29,False
2156,2758,4612,848555.38,2024-07-26,False
2157,1770,4422,475175.87,2024-11-07,True
2158,4208,3870,782464.99,2026-07-03,False
2159,3542,3123,468541.29,2024-07-24,False
2160,28,3876,373008.32,2022-09-02,True
2161,4508,2662,166855.27,2024-02-27,False
2162,750,2206,850410.5,2025-01-07,True
2163,2979,1047,676701.82,2025-03-19,False
2164,3260,4392,654191.91,2026-10-13,False
2165,2101,1914,234998.19,2026-08-09,False
2166,3675,4135,999435.71,2026-01-25,True
2167,2654,549,237173.16,2024-07-08,False
2168,2747,2420,368534.18,2022-12-13,False
2169,1343,706,476443.17,2025-09-14,False
2170,3394,2876,16230.11,2024-01-06,False
2171,578,1166,0.0,2026-05-31,False
2172,757,3286,0.0,2025-06-03,False
2173,3874,1457,852905.0,2026-05-31,False
2174,1849,1136,759637.13,2023-11-29,False
2175,4083,961,277569.47,2022-11-20,True
2176,1094,51,587033.97,2024-12-17,False
2177,3048,2888,813117.62,2024-05-24,True
2178,3658,4765,19180.57,2023-05-20,True
2179,2895,1160,84649.2,2024-09-01,False
2180,483,4898,939073.82,2025-02-12,True
2181,3699,151,538506.13,2025-05-29,True
2182,2613,2384,121736.16,2024-11-04,False
2183,2240,2085,261657.46,2026-03-26,True
2184,609,3539,342580.25,2022-10-03,False
2185,4532,1162,522875.77,2022-12-28,True
2186,446,3724,998850.6,2026-10-24,True
2187,717,3696,444119.3,2024-09-23,False
2188,1141,1873,821426.7,2026-07-10,False
2189,471,868,890805.17,2023-10-08,True
2190,4133,4950,811253.04,2024-03-26,True
2191,1907,1263,437172.68,2026-03-26,True
2192,316,3607,324198.62,2025-11-25,False
2193,608,3320,595577.22,2024-10-27,False
2194,302,286,651383.98,2023-05-04,False
2195,4727,4000,922697.3,2023-05-20,False
2196,4242,2845,331893.65,2026-02-14,True
2197,3700,833,340263.19,2026-05-31,True
2198,4920,728,323308.79,2026-08-09,False
2199,1885,2993,266060.28,2024-03-21,True
2200,2945,1778,422844.96,2024-04-03,False
2201,1868,631,633541.87,2023-08-16,True
2202,3667,697,0.0,2024-08-15,False
2203,2842,566,933748.38,2024-06-20,False
2204,3686,4409,33609.93,2023-12-24,False
2205,3553,2350,740742.22,2026-05-31,True
2206,4665,4659,329272.65,2025-08-28,False
2207,3163,1821,208208.65,2023-04-18,True
2208,1527,76,160836.36,2025-09-21,False
2209,2546,1457,980706.93,2022-11-16,True
2210,3241,955,14032.01,2024-02-05,True
2211,2019,3595,811855.55,2026-05-01,False
2212,2264,2899,320734.54,2025-01-29,True
2213,1670,2111,221849.98,2026-04-06,True
2214,2126,642,25434.14,2023-10-25,True
2215,1324,2242,90436.67,2024-05-13,True
2216,761,4552,217156.96,2026-02-12,True
2217,1982,2073,563623.64,2026-06-23,True
2218,3364,1218,302220.9,2024-02-24,True
2219,4365,210,513612.41,2025-11-18,True
2220,53,3437,697928.51,2022-11-01,True
2221,4838,4595,783881.54,2026-07-30,False
2222,3928,4102,27784.77,2025-02-02,False
2223,3070,1653,167098.35,2022-12-21,False
2224,2516,2296,281561.85,2022-08-17,True
2225,2541,3057,51842.73,2023-06-14,True
2226,4039,2405,0.0,2026-11-08,False
2227,3086,3909,890401.98,2026-10-29,False
2228,884,1960,895304.14,2022-09-27,False
2229,1174,121,889550.97,2023-12-06,True
2230,542,1256,990186.81,2023-12-22,False
2231,3426,4708,801405.84,2023-08-27,False
2232,1075,2090,11540.25,2025-03-25,False
2233,3535,2729,124817.12,2024-05-30,True
2234,2420,3270,598262.35,2024-06-08,True
2235,2589,133,1794.86,2023-05-13,True
2236,2907,4033,15838.89,2025-11-21,False
2237,1655,2419,165525.52,2023-09-02,True
2238,1253,1108,882305.1,2024-09-23,True
2239,575,1933,418864.3,2024-03-12,False
2240,3766,4019,365803.9,2023-09-23,False
2241,3714,3416,0.0,2024-09-28,False
2242,768,3900,516644.3,2024-01-23,False
2243,1018,1200,707990.52,2024-08-14,False
2244,4802,4358,482468.01,2023-08-22,False
2245,4557,4597,256540.92,2024-10-25,False
2246,2307,1574,228131.27,2023-04-11,True
2247,1271,4559,385075.28,2026-10-14,False
2248,4987,1846,140078.44,2026-01-05,True
2249,3512,2878,565699.13,2026-03-29,True
2250,4987,2932,218114.25,2026-07-20,False
2251,2200,3730,846295.64,2026-01-28,False
2252,2128,3084,435437.44,2024-07-13,True
2253,3131,2385,104660.74,2025-12-30,False
2254,1403,3645,892912.28,2026-05-22,True
2255,385,2639,161575.94,2024-10-03,True
2256,859,4505,372497.02,2024-06-30,True
2257,1560,1757,41220.61,2023-12-17,True
2258,933,470,677916.64,2023-12-10,True
2259,107,691,747164.98,2023-05-03,False
2260,3473,267,963488.0,2022-10-29,False
2261,3439,3123,361547.71,2025-07-13,False
2262,2007,1834,455416.61,2023-06-23,True
2263,259,2932,645205.31,2026-05-31,True
2264,4965,849,0.0,2022-08-08,False
2265,3429,1349,907063.57,2026-01-16,False
2266,3616,2278,14784.43,2025-09-26,False
2267,3376,903,156604.02,2024-05-10,False
2268,3206,2796,861421.47,2023-03-11,False
2269,2430,1530,429515.08,2025-03-07,False
2270,193,1517,163227.58,2026-01-29,True
2271,3659,4168,769935.2,2026-06-08,True
2272,1723,1542,991696.12,2024-04-09,False
2273,4622,4169,996210.96,2025-01-18,True
2274,4808,1223,847331.74,2022-09-19,False
2275,372,3986,109724.87,2026-03-10,False
2276,1776,799,949241.66,2025-09-08,True
2277,3504,2575,0.0,2025-05-01,True
2278,1117,2512,483510.59,2025-03-04,True
2279,91,299,151560.68,2025-07-08,False
2280,3708,3331,585834.55,2023-11-20,False
2281,1383,558,469429.75,2024-03-05,False
2282,299,2740,439670.14,2026-05-31,True
2283,2005,1459,673168.43,2024-05-17,True
2284,3399,2191,380828.29,2023-11-01,True
2285,4188,57,540641.93,2025-03-18,False
2286,1987,4354,856848.44,2025-10-07,False
2287,3446,2876,396423.1,2026-01-12,False
2288,4362,405,392126.14,2025-12-07,False
2289,4431,4143,0.0,2025-01-14,True
2290,3226,260,877341.4,2024-04-09,False
2291,4089,1762,871428.85,2025-04-14,True
2292,2682,2408,762546.42,2026-03-17,True
2293,1645,4377,38582.97,2026-11-28,True
2294,4494,3679,185431.82,2023-09-03,False
2295,1996,1996,610887.83,2023-02-26,False
2296,1502,4205,641573.55,2026-07-13,False
2297,4057,2899,596800.7,2022-12-28,True
2298,4680,2030,218980.01,2024-08-19,False
2299,188,3067,117697.22,2023-10-21,False
2300,4968,401,26386.91,2025-05-10,False
2301,1947,557,102361.61,2026-05-31,False
2302,324,57,105583.75,2023-02-16,False
2303,2959,2769,374750.54,2025-08-23,True
2304,4195,1960,154618.71,2024-11-03,True
2305,1667,1827,386841.27,2026-05-31,True
2306,1559,2607,92909.95,2022-12-13,True
2307,2308,4630,570717.01,2026-12-18,False
2308,4519,104,840295.47,2025-04-12,False
2309,3044,2475,772658.34,2023-01-10,True
2310,2031,4587,396349.6,2025-08-31,False
2311,2969,2031,0.0,2024-07-06,False
2312,3951,3966,911388.44,2025-07-09,False
2313,2432,3917,539463.43,2024-04-21,True
2314,1115,1287,666909.89,2022-11-26,False
2315,3168,1879,86779.3,2025-10-22,False
2316,1796,714,606422.8,2022-12-29,True
2317,3524,3838,425185.29,2026-10-02,True
2318,948,2663,228634.23,2022-08-20,True
2319,1821,4331,0.0,2025-03-03,True
2320,4736,4691,844011.88,2023-06-30,True
2321,1267,1776,46653.3,2024-07-07,True
2322,2040,4762,4308.02,2026-11-29,False
2323,2861,3260,167319.51,2024-10-16,True
2324,4112,3676,672738.37,2024-08-25,True
2325,4804,3078,194891.19,2023-04-12,True
2326,2628,2084,791899.04,2026-05-24,False
2327,4603,4194,0.0,2023-09-20,False
2328,1005,3012,761285.88,2024-09-11,False
2329,4151,4121,381169.53,2025-01-08,False
2330,1986,1592,928790.66,2025-01-25,False
2331,49,3872,786427.42,2023-03-12,False
2332,2324,48,308777.51,2023-08-24,False
2333,4353,1453,673775.69,2026-05-31,False
2334,3177,1575,328204.19,2025-07-07,False
2335,3367,2114,640931.1,2022-10-24,True
2336,3790,1813,233244.65,2025-11-14,True
2337,2290,66,364279.45,2022-09-05,True
2338,3633,957,707046.83,2025-11-03,False
2339,1158,4356,461205.17,2022-09-17,False
2340,4878,2369,37902.8,2026-05-31,True
2341,931,4684,738402.28,2024-01-23,True
